,urls,categories
0,https://os-jo.com/asus-expertcenter-d5-mini-tower-d501mer-business-desktop-14th-gen-intel-core-i7-14700-8gb-ddr5-memory-intel-uhd-graphics-512gb-m-2-nvme-gen-4-ssd-w-180w-80-bronze-power-supply,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
1,https://os-jo.com/hp-omnidesk-desktop-pc-m02-0234-amd-ryzen-7-8700g-amd-radeon-780m-igpu-16gb-ddr5-memory-1tb-m-2-pcie-nvme-ssd-gen-4-windows-11-home-w-280w-80-plus-platinum-power-supply,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
2,https://os-jo.com/hp-omen-35l-gaming-pc-dt-gt16-0344-pre-built-system-amd-ryzen-7-8700f-rtx-5060-ti-16gb-16gb-ram-ddr5-1tb-m-2-nvme-ssd-win-11-home-lan-wifi-6-bluetooth-5-3-pc-brand,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
3,https://os-jo.com/hp-omen-16l-gaming-pc-dt-tg03-0154-pre-built-system-intel-core-i5-14400f-rtx-5060-ti-8gb-16gb-ram-ddr5-1tb-m-2-nvme-ssd-win-11-home-lan-wifi-6-bluetooth,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
4,https://os-jo.com/msi-cubi-1m-mini-pc-portable-mini-pc-desktop-intel-core-3-100u-no-memory-or-storage-customizable-sodimm-ddr5-memory-m-2-pcie-nvme-ssd-2-5hdd-support-intel-graphics-thunderbolt-4,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
5,https://os-jo.com/dell-tower-ect1250-micro-tower-business-desktop-14th-gen-intel-core-i3-14100-8gb-ddr5-memory-512gb-m-2-pcie-nvme-ssd-wi-fi-and-bluetooth,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
6,https://os-jo.com/msi-cubi-1m-mini-pc-nuc-portable-mini-pc-desktop-series-1-intel-core-5-120u-no-memory-or-storage-customizable-sodimm-ddr4-memory-m-2-pcie-nvme-ssd-2-5hdd-support-intel-graphics-thunderbolt-4,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
7,https://os-jo.com/dell-optiplex-tower-plus-7020-business-desktop-14th-gen-intel-core-i5-14500-vpro-8gb-ddr5-memory-512gb-m-2-pcie-nvme-ssd-w-internal-speaker-180w-bronze-power-supply-3-years-warranty,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
8,https://os-jo.com/apple-mac-pro-tower-enclosure-apple-m2-ultra-chip-with-24-core-cpu-60-core-gpu-32-neural-engine-64gb-ram-1tb-ssd,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
9,https://os-jo.com/lenovo-ideacentre-aio-3-24irh9-all-in-one-pc-24-fhd-ips-non-touch-100hz-99-srgb-13th-gen-intel-core-i7-13620h-intel-uhd-graphics-8gb-ddr55-ram-512gb-m-2-pcie-nvme-cloud-grey,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
10,https://os-jo.com/dell-optiplex-tower-plus-7020-business-desktop-14th-gen-intel-core-i7-14700-vpro-8gb-ddr5-memory-512gb-m-2-pcie-nvme-ssd-w-dvd-internal-speaker-260w-bronze-power-supply,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
11,https://os-jo.com/apple-mac-studio-apple-m2-max-chip-with-12-core-cpu-30-core-gpu-32gb-ram-512gb-ssd-silver,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
12,https://os-jo.com/apple-mac-studio-apple-m2-ultra-chip-with-24-core-cpu-60-core-gpu-64gb-ram-1tb-ssd-silver,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
13,https://os-jo.com/apple-imac-24-with-retina-4-5k-display-apple-m3-chip-with-8-core-cpu-and-10-core-gpu-8gb-ram-512gb-ssd,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
14,https://os-jo.com/apple-imac-24-with-retina-4-5k-display-apple-m3-chip-with-8-core-cpu-and-10-core-gpu-8gb-ram-256gb-ssd,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
15,https://os-jo.com/apple-imac-24-with-retina-4-5k-display-apple-m3-chip-with-8-core-cpu-and-8-core-gpu-8gb-ram-256gb-ssd,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
16,https://os-jo.com/dell-inspiron-5420-all-in-one-white-24-ips-fhd-touch-60hz-99-srgb-13th-gen-intel-core-i7-1355u-intel-iris-xe-graphics-16gb-ddr4-ram-512gb-nvme-m-2-windows-11-home-3-years-warranty,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
17,https://os-jo.com/dell-pro-tower-qct1250-mini-tower-business-desktop-14th-gen-intel-core-i5-14500-vpro-8gb-ddr5-memory-512gb-m-2-pcie-nvme-ssd-180w-bronze-psu-3-years-warranty,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
18,https://os-jo.com/hp-cr1007ne-all-in-one-pc-24-fhd-ips-touch-99-srgb-intel-core-ultra-7-processor-155u-intel-integrated-graphics-16gb-ddr5-ram-512gb-m-2-pcie-nvme-black,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
19,https://os-jo.com/msi-cubi-5-12m-portable-mini-pc-desktop-12th-gen-intel-core-i3-1215u-no-memory-or-storage-customizable-sodimm-ddr4-memory-m-2-pcie-nvme-ssd-2-5hdd-support-intel-uhd-graphics-thunderbolt-4,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
20,https://os-jo.com/dell-vostro-3030-micro-tower-business-desktop-14th-gen-intel-core-i5-14400-8gb-ddr5-memory-512gb-m-2-pcie-nvme-ssd-wi-fi-and-bluetooth-black,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
21,https://os-jo.com/dell-vostro-3030-micro-tower-business-desktop-13th-gen-intel-core-i5-13400-8gb-ddr5-memory-512gb-m-2-pcie-nvme-ssd-wi-fi-and-bluetooth-black,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
22,https://os-jo.com/dell-vostro-3030-micro-tower-business-desktop-12th-gen-intel-core-i5-12400-8gb-ddr5-memory-512gb-m-2-pcie-nvme-ssd-wi-fi-and-bluetooth-black,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
23,https://os-jo.com/dell-vostro-3030-micro-tower-business-desktop-14th-gen-intel-core-i3-14100-8gb-ddr5-memory-512gb-m-2-pcie-nvme-ssd-wi-fi-and-bluetooth-black,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
24,https://os-jo.com/apple-imac-24-with-retina-4-5k-display-apple-m4-chip-with-10-core-cpu-10-core-gpu-and-16-core-neural-engine-32gb-ram-1tb-ssd,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
25,https://os-jo.com/dell-optiplex-tower-7010-business-desktop-12th-gen-intel-core-i5-12500-8gb-ddr4-memory-512gb-m-2-pcie-nvme-ssd-w-dvd-internal-speaker-180w-bronze-power-supply,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
26,https://os-jo.com/dell-vostro-3910-tower-business-desktop-12th-gen-intel-core-i5-12400-8gb-ddr4-memory-512gb-ssd-wi-fi-and-bluetooth-black,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
27,https://os-jo.com/msi-cubi-5-12m-portable-mini-pc-desktop-12th-gen-intel-core-i7-1235u-no-memory-or-storage-customizable-sodimm-ddr4-memory-m-2-pcie-nvme-ssd-2-5hdd-support-intel-iris-xe-graphics-thunderbolt-4,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
28,https://os-jo.com/msi-cubi-5-12m-portable-mini-pc-desktop-12th-gen-intel-core-i5-1235u-no-memory-or-storage-customizable-sodimm-ddr4-memory-m-2-pcie-nvme-ssd-2-5hdd-support-intel-iris-xe-graphics-thunderbolt-4,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
29,https://os-jo.com/lenovo-ideacentre-aio-3-24irh9-all-in-one-pc-24-fhd-ips-non-touch-100hz-99-srgb-13th-gen-intel-core-i5-13420h-intel-uhd-graphics-8gb-ddr55-ram-512gb-m-2-pcie-nvme-cloud-grey,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
30,https://os-jo.com/dell-vostro-3910-tower-business-desktop-12th-gen-intel-core-i5-12400-8gb-ddr4-memory-256gb-m-2-pcie-nvme-ssd-wi-fi-and-bluetooth-black,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
31,https://os-jo.com/dell-vostro-3910-tower-business-desktop-12th-gen-intel-core-i3-12100-8gb-ddr4-memory-256gb-m-2-pcie-nvme-ssd-wi-fi-and-bluetooth-black,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
32,https://os-jo.com/dell-optiplex-tower-plus-7010-business-desktop-13th-gen-intel-core-i7-13700-4gb-ddr4-memory-512gb-m-2-pcie-nvme-ssd-w-dvd-internal-speaker-180w-power-supply,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
33,https://os-jo.com/dell-optiplex-tower-plus-7010-business-desktop-12th-gen-intel-core-i5-12400-4gb-ddr4-memory-512gb-m-2-pcie-nvme-ssd-w-dvd-internal-speaker-180w-bronze-power-supply,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
34,https://os-jo.com/dell-optiplex-tower-plus-7010-business-desktop-12th-gen-intel-core-i7-12700-4gb-ddr4-memory-512gb-m-2-pcie-nvme-ssd-w-dvd-internal-speaker-180w-bronze-power-supply,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
35,https://os-jo.com/dell-vostro-3910-tower-business-desktop-12th-gen-intel-core-i7-12700-8gb-ddr4-memory-256gb-m-2-pcie-nvme-ssd-wi-fi-and-bluetooth-black,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
36,https://os-jo.com/lenovo-thinkcentre-neo-50t-gen-4-black-tower-business-desktop-13th-gen-intel-core-i7-13700-16gb-ddr4-memory-512gb-m-2-nvme-gen4-ssd-w-speakers-dvd-rw-wi-fi-6-bluetooth,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
37,https://os-jo.com/lenovo-thinkcentre-neo-50t-gen-4-black-tower-business-desktop-13th-gen-intel-core-i5-13400-8gb-ddr4-memory-512gb-m-2-nvme-gen4-ssd-w-speakers-dvd-rw-wi-fi-6-bluetooth,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
38,https://os-jo.com/lenovo-thinkcentre-neo-50t-gen-4-black-tower-business-desktop-13th-gen-intel-core-i3-13100-8gb-ddr4-memory-512gb-m-2-nvme-gen4-ssd-w-speakers-dvd-rw-wi-fi-6-bluetooth,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
39,https://os-jo.com/dell-optiplex-tower-plus-7010-business-desktop-13th-gen-intel-core-i7-13700-vpro-nvidia-geforce-gt-1030-4gb-16gb-ddr5-memory-512gb-m-2-pcie-nvme-ssd-w-dvd-internal-speaker-260w-bronze-power-supply,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
40,https://os-jo.com/dell-optiplex-tower-plus-7010-business-desktop-13th-gen-intel-core-i7-13700-vpro-8gb-ddr5-memory-512gb-m-2-pcie-nvme-ssd-w-dvd-internal-speaker-260w-bronze-power-supply-3-years-warranty,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
41,https://os-jo.com/lenovo-ideacentre-3-07iab7-cloud-grey-sff-business-desktop-12th-gen-intel-core-i3-12100-4gb-ddr4-memory-1tb-hdd-w-wi-fi-bluetooth-180w-bronze-power-supply,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
42,https://os-jo.com/asus-expertcenter-d5-sff-d500sd-business-desktop-12th-gen-intel-core-i3-12100-16gb-ddr4-memory-nvidia-geforce-gt-730-2gb-ddr5-1tb-hdd-w-300w-platinum-power-supply,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
43,https://os-jo.com/lenovo-ideacentre-aio-3-24iap7-all-in-one-pc-24-fhd-ips-non-touch-12th-gen-intel-core-i5-12450h-intel-uhd-graphics-8gb-ddr4-ram-256gb-m-2-pcie-nvme-black,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
44,https://os-jo.com/dell-optiplex-tower-plus-7010-business-desktop-13th-gen-intel-core-i7-13700-vpro-8gb-ddr5-memory-512gb-m-2-pcie-nvme-ssd-w-dvd-internal-speaker-260w-bronze-power-supply,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
45,https://os-jo.com/lenovo-thinkcentre-neo-30a-all-in-one-pc-27-fhd-ips-non-touch-12th-gen-intel-core-i5-12450h-intel-uhd-graphics-8gb-ddr4-ram-512gb-m-2-gen4-black,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
46,https://os-jo.com/dell-optiplex-3000-tower-business-desktop-12th-gen-intel-core-i5-12500-4gb-ddr4-memory-256gb-m-2-nvme-ssd-w-dvd-internal-speaker,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
47,https://os-jo.com/dell-vostro-3910-tower-business-desktop-12th-gen-intel-core-i7-12700-8gb-ddr4-memory-1tb-hdd-dvd-wi-fi-and-bluetooth-black,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
48,https://os-jo.com/dell-vostro-3910-tower-business-desktop-12th-gen-intel-core-i5-12400-4gb-memory-1tb-hdd-dvd-wi-fi-and-bluetooth-black,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
49,https://os-jo.com/dell-optiplex-7000-tower-business-desktop-12th-gen-intel-core-i7-12700-8gb-ddr5-memory-1tb-hdd-w-dvd-internal-speaker,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
50,https://os-jo.com/dell-optiplex-7000-tower-business-desktop-12th-gen-intel-core-i7-12700-8gb-ddr5-memory-256gb-m-2-nvme-ssd-w-dvd-internal-speaker-3-years-warranty,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
51,https://os-jo.com/asus-rog-strix-g10dk-amd-ryzen-7-5700g-nvidia-rtx-3060-12gb-16gb-ram-1tb-hdd-256gb-m-2-nvme-ssd,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
52,https://os-jo.com/dell-inspiron-3280-aio-21-5-ips-fhd-1920-x-1080-non-touch-all-in-one-pc-core-i3-8th-gen-4gb-ram-1tb-hdd,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
53,https://os-jo.com/dell-vostro-3910-tower-business-desktop-12th-gen-intel-core-i3-12100-4gb-memory-1tb-hdd-dvd-wi-fi-and-bluetooth-black,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
54,https://os-jo.com/dell-vostro-3888-tower-business-desktop-10th-gen-intel-core-i5-10400-4gb-memory-1tb-hdd-dvd-wi-fi-and-bluetooth-black,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
55,https://os-jo.com/dell-inspiron-5410-all-in-one-white-24-fhd-touch-12th-gen-intel-core-i7-1255u-nvidia-mx550-2gb-gddr6-16gb-ddr4-ram-m-2-256gb-nvme-1tb-hdd-windows-11-home,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
56,https://os-jo.com/dell-optiplex-3090-tower-business-desktop-10th-gen-intel-core-i3-10105-4gb-ddr4-memory-1tb-hdd-w-dvd-black,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
57,https://os-jo.com/dell-optiplex-3080-desktop-micro-tower-10th-gen-core-i5-10505-up-to-4-6ghz-4gb-ddr4-1tb-hdd-new-2022,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
58,https://os-jo.com/dell-vostro-3888-tower-business-desktop-10th-gen-intel-core-i7-10700-8gb-memory-1tb-hdd-dvd-wi-fi-and-bluetooth-black,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
59,https://os-jo.com/dell-optiplex-3090-tower-business-desktop-10th-gen-intel-core-i5-10505-4gb-ddr4-memory-1tb-hdd-w-dvd-black,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
60,https://os-jo.com/apple-imac-all-in-one-desktop-m1-chip-256-gb-ssd-8gb-24-4-5k-green-7-core-gpu-mjv83ll-a-2021,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
61,https://os-jo.com/apple-imac-all-in-one-desktop-m1-chip-256-gb-ssd-8gb-24-4-5k-blue-7-core-gpu-mjv93ll-a-2021,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
62,https://os-jo.com/apple-imac-all-in-one-desktop-m1-chip-256-gb-ssd-8gb-24-4-5k-pink-7-core-gpu-mjva3ll-a-2021,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
63,https://os-jo.com/dell-optiplex-7090-tower-business-desktop-11th-gen-intel-core-i7-11700-4gb-ddr4-memory-1tb-hdd-w-dvd-black,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
64,https://os-jo.com/zotac-magnus-one-barebone-mini-pc-geforce-rtx-3060-intel-core-i6-10400-optional-ddr4-memory-ssd-killer-wifi-gigabit-and-2-5gbps-ethernet,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
65,https://os-jo.com/dell-vostro-3888-tower-business-desktop-10th-gen-intel-core-i3-10100-4gb-memory-1tb-hard-disk-drive-802-11ac-1x1-wi-fi-and-bluetooth-black,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
66,https://os-jo.com/dell-optiplex-7080-desktop-tower-10th-gen-core-i7-10700-up-to-4-8ghz-4gb-ddr4-1tb-hdd,"{'Apple', 'Lenovo', 'Computer Systems', 'Dell', 'Gaming PC', 'AMD', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Desktops Computer', 'Intel', 'MSI', 'HP', 'ASUS'}"
